listing_id,name,room_type,property_type,accommodates,bedrooms,beds,latitude,longitude,is_superhost,host_listings_count,host_since,neighbourhood,neighbourhood_group,target_price,avg_price,availability_rate,est_revenue,total_reviews,host_tenure_days
885315263891909388,Splendido residence a Oneta,Entire home/apt,Entire vacation home,6,2.0,6.0,45.87646,9.808,False,1,2023-05-06,Oneta,,50.0,50.0,0.3315068493150685,6050.0,4,1144.0
886666559600552498,casa in montagna con giardino,Entire home/apt,Entire home,8,2.0,2.0,45.9483,9.69528,False,1,2023-05-08,Moio de' Calvi,,73.0,73.0,1.0,26645.0,2,1142.0
892753300538727119,Angolo 23,Entire home/apt,Entire rental unit,4,1.0,2.0,45.691425,9.657492,True,1,2021-06-18,Bergamo,,71.0,71.0,0.9342465753424658,24211.0,48,1831.0
897165717741984399,Lovely Apartment in City Center,Entire home/apt,Entire rental unit,2,1.0,1.0,45.69215,9.665434,True,2,2019-05-15,Bergamo,,100.0,100.0,0.8328767123287671,30400.0,65,2596.0
899213721664943558,Stanza matrimoniale con bagno privato 1,Private room,Private room in rental unit,2,1.0,1.0,45.68621,9.661508,True,5,2019-12-22,Bergamo,,73.0,73.0,0.2958904109589041,7884.0,12,2375.0
900514647304581077,Stanza tripla con bagno privato 2,Private room,Private room in rental unit,3,1.0,3.0,45.68621,9.661508,True,5,2019-12-22,Bergamo,,73.0,73.0,0.25753424657534246,6862.0,38,2375.0
902225366101725023,Casa Aria,Entire home/apt,Entire rental unit,4,1.0,1.0,45.77879,10.042735,False,25,2017-05-20,Riva di Solto,,151.0,151.0,0.0,0.0,3,3321.0
902612445437934173,A due passi dal centro. Cortile riservato,Entire home/apt,Entire rental unit,3,1.0,2.0,45.89214,9.950091,True,1,2023-05-30,Clusone,,54.0,54.0,0.09315068493150686,1836.0,30,1120.0
902842874652788522,Bellissimo bilocale vista lago,Entire home/apt,Entire rental unit,4,1.0,1.0,45.78998,9.95041,False,1,2023-05-30,Ranzanico,,135.0,135.0,0.16712328767123288,8235.0,11,1120.0
906946325909380890,B&B Il Posto delle Rose | Vitalba,Private room,Private room in bed and breakfast,2,1.0,1.0,45.74483,9.59188,False,5,2016-07-11,Almenno San Salvatore,,145.0,145.0,0.9972602739726028,52780.0,0,3634.0
912228825132355098,Casa Vacanza Peonia CIR 016242-LNI00001,Entire home/apt,Entire rental unit,4,2.0,3.0,45.66563,9.93931,True,20,2016-06-06,Villongo,,94.0,94.0,0.6438356164383562,22090.0,0,3669.0
912991988583837223,Namastè Apartment Città Alta with hills view,Entire home/apt,Entire condo,5,1.0,3.0,45.706043,9.66236,False,2,2023-06-13,Bergamo,,153.0,153.0,0.5178082191780822,28917.0,26,1106.0
364,Lodo / RiNo LOFT  via airport train,Entire home/apt,Entire loft,3,1.0,1.0,39.76672,-104.97906,False,1,2008-07-11,Five Points,,213.0,213.0,0.9808219178082191,76254.0,87,6556.0
4137490,40th Floor with Endless Mountain & City Views,Entire home/apt,Entire condo,4,2.0,2.0,39.74458,-104.99588,True,2,2011-07-24,CBD,,205.0,205.0,0.0027397260273972603,205.0,12,5448.0
4775222,"RiNo Art,  yard,   King tempurpedic, 95 walk score",Entire home/apt,Entire home,2,1.0,1.0,39.76312,-104.979,True,1,2013-05-17,Five Points,,163.0,163.0,0.2410958904109589,14344.0,149,4785.0
4951295,Urban Nest | hot tub | dog friendly | bikes & walk,Entire home/apt,Entire guest suite,3,1.0,2.0,39.74205,-104.96191,True,1,2012-09-12,City Park West,,129.0,129.0,0.4273972602739726,20124.0,432,5032.0
5184333,2 bedroom 2 baths  Mt Views sleeps 4,Entire home/apt,Entire condo,4,2.0,5.0,39.73579,-104.98047,False,2,2013-12-21,Capitol Hill,,100.0,100.0,0.9972602739726028,36400.0,14,4567.0
6333040,Historic Carriage House in Denver's Oldest Neighborhood,Entire home/apt,Entire guesthouse,3,1.0,1.0,39.76154,-104.9741,True,1,2015-05-09,Five Points,,144.0,144.0,0.7315068493150685,38448.0,1170,4063.0
6348993,"Cozy, Private, Spacious Bedroom and Bathroom",Private room,Private room in townhouse,2,1.0,1.0,39.77037,-105.0135,True,1,2015-02-25,Sunnyside,,62.0,62.0,0.14520547945205478,3286.0,786,4136.0
6796745,Spacious Condo in Downtown Denver,Entire home/apt,Entire rental unit,4,2.0,2.0,39.75255,-104.98133,True,3,2014-07-30,Five Points,,239.0,239.0,0.21643835616438356,18881.0,83,4346.0
7091323,Charming Guest Suite In East Denver 3 Comfy Beds,Entire home/apt,Entire guest suite,5,2.0,3.0,39.70989,-104.91529,False,1,2015-05-17,Washington Virginia Vale,,83.0,83.0,0.4465753424657534,13529.0,493,4055.0
7776227,Newly Renovated Apartment Near DU,Entire home/apt,Entire rental unit,4,2.0,3.0,39.65685,-104.95886,True,1,2014-03-22,Wellshire,,90.0,90.0,0.8767123287671232,28800.0,705,4476.0
10266757,Charming Newly Built Carriage House,Entire home/apt,Entire guesthouse,4,0.0,2.0,39.75363,-104.9748,True,2,2015-12-30,Five Points,,106.0,106.0,0.9260273972602739,35828.0,521,3828.0
10415529,"Backyard oasis with  pool, hot tub, and much more!",Entire home/apt,Entire home,12,5.0,5.0,39.65807,-104.91786,False,1,2015-12-04,Hampden,,760.0,760.0,0.4821917808219178,133760.0,25,3854.0
11370833,Cozy remodeled Highlands Apartment,Entire home/apt,Entire rental unit,2,1.0,2.0,39.76515,-105.01936,True,1,2014-08-26,Highland,,97.0,97.0,0.8438356164383561,29876.0,58,4319.0
11691732,"Entire level, 4 min to Cherry Creek. Pet Friendly",Private room,Private room in home,4,2.0,8.0,39.71632,-104.93549,False,1,2011-08-10,Hilltop,,160.0,160.0,1.0,58400.0,42,5431.0
12654017,Live like a local in our clean private apartment,Entire home/apt,Entire rental unit,2,1.0,2.0,39.71818,-104.98493,True,1,2012-08-14,Speer,,110.0,110.0,0.27671232876712326,11110.0,538,5061.0
13140326,Quiet Denver Vintage House,Entire home/apt,Entire home,6,3.0,4.0,39.68874,-104.93748,False,7,2015-05-26,Virginia Village,,129.0,129.0,0.7287671232876712,34314.0,21,4046.0
13175605,Friendly 91 license 24390,Entire home/apt,Entire townhouse,4,2.0,2.0,39.75561,-105.05241,True,4,2015-11-13,Sloan Lake,,152.0,152.0,0.1917808219178082,10640.0,169,3875.0
13260989,Denver Central Park / Stapleton Carriage House,Entire home/apt,Entire guesthouse,2,1.0,1.0,39.75762,-104.89356,True,1,2016-05-29,Stapleton,,92.0,92.0,0.7945205479452054,26680.0,349,3677.0
13579943,Comfy dorm highlands house bed A,Shared room,Shared room in home,1,1.0,2.0,39.76776,-105.05305,False,78,2014-12-04,West Highland,,14.0,14.0,0.958904109589041,4900.0,250,4219.0
13744375,Hip Cozy Crib Cherry Creek Condo Apartment,Entire home/apt,Entire condo,2,1.0,1.0,39.69733,-104.9257,True,1,2015-12-06,Washington Virginia Vale,,59.0,59.0,0.8712328767123287,18762.0,73,3852.0
14215205,"Chic Denver Townhouse w/ Rooftop, Minutes to Dwnt",Entire home/apt,Entire townhouse,4,2.0,2.0,39.73613,-105.03832,False,1,2013-03-04,West Colfax,,187.0,187.0,0.9917808219178083,67694.0,0,4859.0
15788708,Unique Historic Victorian Mansion near Downtown,Entire home/apt,Entire home,16,8.0,11.0,39.75023,-104.97007,True,3,2016-11-01,City Park West,,409.0,409.0,0.915068493150685,136606.0,154,3521.0
15874051,Big home in neighborhood 1 Mile to Downtown Denver,Entire home/apt,Entire home,8,4.0,4.0,39.75991,-104.9658,True,3,2011-01-03,Whittier,,433.0,433.0,0.1863013698630137,29444.0,13,5650.0
16135804,1 Bdrm Apt in Heart of City Park-7min to Downtown!,Entire home/apt,Entire rental unit,2,1.0,1.0,39.74271,-104.94538,True,3,2014-07-07,City Park,,114.0,114.0,0.6465753424657534,26904.0,196,4369.0
28758124,Denver Luxury Modern Whole Home Rental,Entire home/apt,Entire home,2,3.0,3.0,39.68368,-104.96864,True,4,2018-09-23,University,,428.0,428.0,0.8547945205479452,133536.0,70,2830.0
29360234,Chill at a Totally Private Carriage House W Bamboo Orb Chair,Entire home/apt,Entire guesthouse,3,1.0,2.0,39.68675,-104.98097,True,1,2018-10-17,Platt Park,,147.0,147.0,0.8547945205479452,45864.0,558,2806.0
31073124,Charming South Denver Bungalow,Entire home/apt,Entire bungalow,6,3.0,3.0,39.67171,-104.99186,False,3,2016-01-17,Overland,,145.0,145.0,0.4191780821917808,22185.0,4,3810.0
31567957,Cozy Entire Basement Level Apartment,Entire home/apt,Entire home,4,1.0,2.0,39.72523,-104.97903,True,3,2015-05-10,Speer,,115.0,115.0,0.11506849315068493,4830.0,171,4062.0
31580043,Palatial Ranch in Historic Park Hill,Entire home/apt,Entire home,10,4.0,4.0,39.75699,-104.91138,False,1,2018-12-31,North Park Hill,,140.0,140.0,0.2684931506849315,13720.0,0,2731.0
31879211,Highlands Haven: Explore Denver’s Trendiest Area,Entire home/apt,Entire home,4,2.0,2.0,39.77091,-105.03224,True,1,2012-04-23,Berkeley,,162.0,162.0,0.8657534246575342,51192.0,118,5174.0
32308061,"Beautiful, Clean,Safe & Quiet Walkout Basement Apt",Entire home/apt,Entire rental unit,6,3.0,3.0,39.78222,-104.74895,False,1,2019-02-05,Gateway - Green Valley Ranch,,180.0,180.0,0.8958904109589041,58860.0,43,2695.0
32378989,Paintbrush Room: GOURMET BREAKFAST INCLUDED,Private room,Private room in bed and breakfast,2,1.0,1.0,39.73536,-104.98135,False,8,2015-01-26,Capitol Hill,,162.0,162.0,0.5123287671232877,30294.0,2,4166.0
32428070,1BR w/Rooftop Walkable to LoHi & Highland Square,Entire home/apt,Entire townhouse,4,1.0,2.0,39.76199,-105.0242,True,2,2019-02-16,Highland,,94.0,94.0,0.3041095890410959,10434.0,100,2684.0
32609752,Long Term Private Room for Professional 30 day min,Private room,Private room in home,1,1.0,1.0,39.68181,-104.9321,False,1,2019-02-24,Virginia Village,,201.0,201.0,0.7397260273972602,54270.0,3,2676.0
33078057,Gorgeous house and comfortable for guests.,Private room,Private room in home,3,1.0,2.0,39.79267,-104.79824,False,2,2019-02-10,Gateway - Green Valley Ranch,,95.0,95.0,0.736986301369863,25555.0,27,2690.0
33223515,Industrial Loft with Modern Amenities,Entire home/apt,Entire condo,2,1.0,1.0,39.77156,-104.9811,False,1,2016-06-06,Five Points,,168.0,168.0,0.7890410958904109,48384.0,57,3669.0
33245922,Historic LoHi Gem - Walk to Top Restaurants & Bars,Entire home/apt,Entire home,7,4.0,4.0,39.7631,-105.012,False,1,2019-03-21,Highland,,186.0,186.0,0.09315068493150686,6324.0,44,2651.0
33907546,Newly Updated - Private suite with sun room(s),Entire home/apt,Entire guest suite,4,1.0,2.0,39.7842,-105.0155,True,1,2017-09-19,Chaffee Park,,87.0,87.0,0.6602739726027397,20967.0,380,3199.0
34616832,Larimer Lux Denver Union Station,Entire home/apt,Entire condo,5,2.0,4.0,39.75098,-104.99539,True,3,2013-09-10,Union Station,,89.0,89.0,0.873972602739726,28391.0,62,4669.0
34625442,Cozy Private Suite in Ruby Hill,Entire home/apt,Entire guest suite,2,1.0,1.0,39.693,-105.01315,True,1,2016-02-09,Ruby Hill,,76.0,76.0,0.2219178082191781,6156.0,576,3787.0
37626997,"36-New, Executive Rental, Central- Sloans Lake",Entire home/apt,Entire home,3,2.0,3.0,39.73817,-105.04645,False,1,2019-08-09,West Colfax,,114.0,114.0,0.9972602739726028,41496.0,52,2510.0
38041125,"2bed - City Bungalow, 1 mile to Mile-High stadium",Entire home/apt,Entire home,4,2.0,2.0,39.7399,-105.03775,False,1,2012-11-04,West Colfax,,217.0,217.0,0.9068493150684932,71827.0,47,4979.0
38721623,Modern one bedroom with private patio!,Entire home/apt,Entire guest suite,2,1.0,2.0,39.77621,-105.00795,True,1,2019-02-26,Sunnyside,,67.0,67.0,0.41643835616438357,10184.0,298,2674.0
40620914,Downtown Wonderland Walk To Convention and Museums,Entire home/apt,Entire townhouse,12,3.0,6.0,39.73705,-104.99527,False,1,2012-09-23,Civic Center,,500.0,500.0,0.6876712328767123,125500.0,11,5021.0
41451575,Sonder Zuni | Accessible Queen Studio Apartment,Entire home/apt,Entire rental unit,2,0.0,1.0,39.75927,-105.01622,False,24,2018-10-08,Highland,,165.0,165.0,0.6931506849315069,41745.0,113,2815.0
42136551,Monthly Furnished Apt in Cap Hill + Free Parking,Entire home/apt,Entire rental unit,2,1.0,1.0,39.7347,-104.97765,True,1,2020-02-07,Capitol Hill,,55.0,55.0,0.810958904109589,16280.0,21,2328.0
1263890198317369097,Appartamento Giulia,Entire home/apt,Entire rental unit,4,1.0,2.0,45.97327,10.087706,True,3,2024-05-02,Colere,,76.0,76.0,0.6273972602739726,17404.0,4,782.0
1266037340640143243,"Casa di Giò [verdi montagne, trekking e relax]",Entire home/apt,Entire condo,2,0.0,1.0,45.994774,9.955575,False,1,2024-10-12,Gandellino,,61.0,61.0,0.4876712328767123,10858.0,4,619.0
1277432210828705215,Camera Santuario,Private room,Private room in rental unit,2,1.0,1.0,45.938805,9.931596,False,4,2024-10-24,Ardesio,,47.0,47.0,0.5808219178082191,9964.0,0,607.0
1279708898378763968,appartamento casa Mirella,Entire home/apt,Entire rental unit,4,2.0,3.0,45.974407,10.080404,False,1,2024-10-31,Colere,,98.0,98.0,1.0,35770.0,3,600.0
1303116617187172606,Baita in città,Entire home/apt,Entire rental unit,6,2.0,4.0,46.00436,9.75901,True,2,2023-05-22,Branzi,,260.0,260.0,0.989041095890411,93860.0,6,1128.0
1303628894763410869,[Bgy Airport - Lake Iseo] Free Wi-Fi,Entire home/apt,Entire rental unit,4,2.0,2.0,45.626183,9.85015,False,2,2024-11-29,Telgate,,90.0,90.0,0.9315068493150684,30600.0,2,571.0
1320972192684311325,"""Residenza Cume"" Bergamo Villa singola con giardin",Entire home/apt,Entire villa,8,3.0,2.0,45.74389,9.65814,True,2,2024-09-08,Sorisole,,141.0,141.0,0.0,0.0,27,653.0
1339997660016511909,Bilocale Sforza Treviglio Milano Upper Stay,Entire home/apt,Entire condo,2,1.0,1.0,45.523384,9.589929,True,7,2022-06-13,Treviglio,,99.0,99.0,0.273972602739726,9900.0,3,1471.0
1358658890987977455,Paulus room  [10 min to BGY Airport],Private room,Private room in condo,2,1.0,1.0,45.689102,9.802454,False,8,2016-06-24,San Paolo d'Argon,,75.0,75.0,0.32054794520547947,8775.0,0,3651.0
1360983642430372256,White House appartamento,Entire home/apt,Entire home,5,2.0,4.0,45.58127,9.668013,False,1,2016-01-28,Spirano,,59.0,59.0,0.9808219178082191,21122.0,9,3799.0
1365035944887763793,appartamento garibaldi 7 persone,Entire home/apt,Entire rental unit,7,3.0,4.0,45.69076,9.672239,False,16,2024-03-12,Bergamo,,260.0,260.0,0.3726027397260274,35360.0,0,833.0
1365067043415817242,"[Luxury Apt Essence]: 2 Rooms, 2 bath, Wi-Fi",Entire home/apt,Entire rental unit,4,2.0,2.0,45.69275,9.663502,False,1,2025-02-26,Bergamo,,234.0,234.0,0.0027397260273972603,234.0,14,482.0
1369452606887970687,Camera Matrimoniale - Rota - Valle Imagna,Private room,Private room in bed and breakfast,2,1.0,1.0,45.83578,9.510954,False,5,2025-03-03,Rota d'Imagna,,147.0,147.0,0.9972602739726028,53508.0,0,477.0
1373136420023294807,Casa Panorama,Entire home/apt,Entire rental unit,3,2.0,2.0,45.67344,9.962918,False,4,2018-05-24,Sarnico,,105.0,105.0,0.08493150684931507,3255.0,4,2952.0
1376120467316156721,Casa Nora,Entire home/apt,Entire home,6,3.0,3.0,45.793095,9.656118,False,1,2025-03-13,Zogno,,82.0,82.0,0.4547945205479452,13612.0,25,467.0
1377015341621363882,3 B&B Dimora del Riccio Bergamo,Private room,Private room in bed and breakfast,4,1.0,3.0,45.712048,9.65905,False,4,2014-06-17,Bergamo,,92.0,92.0,0.9863013698630136,33120.0,0,4389.0
19261420,Butterfly suite with terrace,Private room,Private room in rental unit,2,1.0,2.0,45.6894,9.65564,True,4,2013-12-15,Bergamo,,58.0,58.0,0.7150684931506849,15138.0,419,4573.0
20846856,Traditional Italian House-relax and enjoy,Entire home/apt,Entire cabin,4,1.0,3.0,45.65579,9.89062,False,1,2014-04-26,Gandosso,,75.0,75.0,0.41643835616438357,11400.0,76,4441.0
24344255,Iseo Lake Apartments Mansarda,Entire home/apt,Entire rental unit,4,1.0,1.0,45.80288,10.06694,False,2,2016-06-15,Castro,,129.0,129.0,0.7589041095890411,35733.0,3,3660.0
25168642,Suite Frida Kahlo in city centre,Hotel room,Room in boutique hotel,4,2.0,2.0,45.69792,9.67701,False,9,2017-12-01,Bergamo,,137.0,137.0,0.29863013698630136,14933.0,35,3126.0
26890044,"Appartamento a Dossena, soli 200mt dal centro",Entire home/apt,Entire home,4,1.0,1.0,45.87999,9.69707,False,1,2014-09-07,Dossena,,54.0,54.0,0.9945205479452055,19602.0,2,4307.0
27692788,Il Vicoletto,Entire home/apt,Entire rental unit,3,0.0,2.0,45.69248,9.66313,False,1,2015-04-26,Bergamo,,71.0,71.0,1.0,25915.0,72,4076.0
28810302,Artemisia San Bernardino,Entire home/apt,Entire condo,6,1.0,2.0,45.68175,9.66164,False,3,2016-03-17,Bergamo,,99.0,99.0,0.7452054794520548,26928.0,23,3750.0
28974397,"Rovelli Room - central, nice and romantic",Entire home/apt,Entire rental unit,2,0.0,2.0,45.69562,9.68541,False,1,2018-07-12,Bergamo,,68.0,68.0,0.852054794520548,21148.0,27,2903.0
30739706,Villa dei Venti_Maestrale Apartemt,Entire home/apt,Entire rental unit,6,1.0,3.0,45.71174,9.664294,False,4,2013-02-16,Bergamo,,101.0,101.0,0.7232876712328767,26664.0,190,4875.0
30816894,Il Nido di Città Alta,Entire home/apt,Entire condo,2,1.0,1.0,45.703365,9.661272,False,1,2017-10-07,Bergamo,,64.0,64.0,0.4273972602739726,9984.0,226,3181.0
31186374,CASA CELINA  016219-CNI-00003 (CIR),Entire home/apt,Entire rental unit,3,2.0,2.0,45.51962,9.59322,True,1,2018-12-29,Treviglio,,54.0,54.0,0.13972602739726028,2754.0,94,2733.0
31275746,Sant'Alessandro 19,Entire home/apt,Entire rental unit,4,1.0,2.0,45.69499,9.66343,True,5,2018-06-13,Bergamo,,114.0,114.0,0.7452054794520548,31008.0,61,2932.0
31561580,"Location “Roberto”Bilocale con due giardini, box",Entire home/apt,Entire condo,3,1.0,1.0,45.7038,9.70038,False,3,2018-12-12,Bergamo,,81.0,81.0,0.41643835616438357,12312.0,29,2750.0
32076744,Mansarda con travi a vista,Entire home/apt,Entire rental unit,2,1.0,1.0,45.66572,9.62955,True,1,2013-08-04,Lallio,,45.0,45.0,0.9917808219178083,16290.0,22,4706.0
32787867,Casa Aydée - B&B - Bergamo city center,Private room,Private room in bed and breakfast,2,1.0,1.0,45.68363,9.65976,True,5,2016-05-23,Bergamo,,109.0,109.0,0.9698630136986301,38586.0,56,3683.0
34138928,AIUOLE - Rota Imagna Holidays in the mountains,Entire home/apt,Entire rental unit,4,1.0,2.0,45.83423,9.5105,False,4,2018-06-05,Rota d'Imagna,,45.0,45.0,0.9945205479452055,16335.0,1,2940.0
34622569,valcanale987 Orobie trekking,Entire home/apt,Entire rental unit,4,2.0,3.0,45.950085,9.857436,True,2,2019-05-11,Ardesio,,41.0,41.0,0.0,0.0,55,2600.0
34650522,Walking's House  Mountain Lake Iseo Hospitality,Entire home/apt,Entire cottage,9,3.0,7.0,45.83671,10.06427,True,1,2019-05-12,Lovere,,322.0,322.0,0.2273972602739726,26726.0,38,2599.0
52667747,Il Cielo in una stanza,Entire home/apt,Entire vacation home,2,1.0,0.0,45.70331,9.67781,True,3,2019-10-26,Bergamo,,71.0,71.0,0.5808219178082191,15052.0,127,2432.0
52700014,BERGAMONDO,Entire home/apt,Entire condo,2,1.0,1.0,45.69843,9.68045,False,1,2021-10-09,Bergamo,,108.0,108.0,0.09315068493150686,3672.0,23,1718.0
53302623,La corte dell'orologio -  Appartamento vista lago,Entire home/apt,Entire condo,4,1.0,2.0,45.79098,9.97379,True,3,2020-03-08,Endine Gaiano,,92.0,92.0,0.2821917808219178,9476.0,14,2298.0
53961947,Castello Lovere - Lavanda,Entire home/apt,Entire condo,4,1.0,2.0,45.821537,10.078973,True,9,2021-12-23,Lovere,,120.0,120.0,0.4767123287671233,20880.0,25,1643.0
53963126,Castello Lovere - Lichene,Entire home/apt,Entire condo,4,1.0,2.0,45.821724,10.079059,True,9,2021-12-23,Lovere,,120.0,120.0,0.4712328767123288,20640.0,22,1643.0
54076864,"LA RIA house with garden, tub and outbuilding",Entire home/apt,Entire home,5,2.0,4.0,45.78226,10.02372,False,1,2021-12-31,Solto Collina,,102.0,102.0,0.8767123287671232,32640.0,22,1635.0
54090997,Accogliente bilocale ristrutturato in Casa Liberty,Entire home/apt,Entire condo,4,1.0,2.0,45.71181,9.68519,True,3,2015-11-25,Bergamo,,77.0,77.0,0.4383561643835616,12320.0,77,3863.0
54155387,Villa Fenix Osio Sotto 2  Camera Mirra,Private room,Private room in bed and breakfast,1,1.0,1.0,45.60295,9.592122,True,17,2018-01-29,Osio Sotto,,74.0,74.0,0.3095890410958904,8362.0,2,3067.0
54205744,Stop&Sleep: Family Room in Bergamo city centre,Private room,Private room in condo,6,1.0,4.0,45.69123,9.67081,False,5,2016-10-06,Bergamo,,132.0,132.0,0.16986301369863013,8184.0,2,3547.0
548464429657574747,Colosseo - wonderful lake view and swimming pool,Entire home/apt,Entire condo,4,1.0,2.0,45.73294,10.04779,False,43,2016-02-06,Parzanica,,312.0,312.0,0.21643835616438356,24648.0,61,3790.0
604194460415684018,Two-room apartment B with outdoor space,Entire home/apt,Entire rental unit,3,1.0,1.0,45.75485,9.60426,False,10,2022-03-28,Almenno San Salvatore,,170.0,170.0,0.6602739726027397,40970.0,0,1548.0
614799572678907613,MyRoom In Town-three bedroom apartment Bergamo,Entire home/apt,Entire condo,6,3.0,5.0,45.68715,9.6645,False,9,2017-03-16,Bergamo,,123.0,123.0,0.936986301369863,42066.0,47,3386.0
655634277152823577,casa vacanze Ca' Fonta'  - immersa nel verde,Entire home/apt,Entire home,5,1.0,4.0,45.8362,9.65374,True,1,2022-06-23,San Pellegrino Terme,,73.0,73.0,0.9561643835616438,25477.0,87,1461.0
656180449745018165,Ampio appartamento in centro Clusone con giardino,Entire home/apt,Entire condo,5,3.0,3.0,45.88905,9.945235,False,2,2022-03-21,Clusone,,97.0,97.0,0.9972602739726028,35308.0,2,1555.0
657589513599620773,Relaxing apartment 💚City Center & Orio Airport,Entire home/apt,Entire condo,4,1.0,2.0,45.68485,9.6759,,11,2019-12-29,Bergamo,,91.0,91.0,0.9726027397260274,32305.0,46,2368.0
664194676180565743,"Appartamento ""The Tourist""",Entire home/apt,Entire vacation home,8,3.0,5.0,45.78119,10.02471,False,4,2017-06-04,Solto Collina,,180.0,180.0,0.6767123287671233,44460.0,0,3306.0
673247631957397300,Nido in montagna Mountain Lake Iseo Hospitality,Entire home/apt,Entire vacation home,4,1.0,2.0,45.82737,10.04488,False,1,2022-07-17,Bossico,,119.0,119.0,0.07671232876712329,3332.0,1,1437.0
673676885425936487,Iseo Lake Villa con vista lago e piscina,Entire home/apt,Entire home,5,3.0,3.0,45.82599,10.080757,True,1,2018-06-14,Costa Volpino,,173.0,173.0,0.7232876712328767,45672.0,41,2931.0
678031850427306360,My Home For You - Città Alta - Garden Apartment,Entire home/apt,Entire rental unit,4,1.0,2.0,45.70936,9.64929,True,6,2015-05-02,Bergamo,,1000.0,1000.0,0.8027397260273973,293000.0,24,4070.0
719591485076801215,Appartamento per famiglie con bimbi,Entire home/apt,Entire vacation home,5,1.0,5.0,45.67846,9.56307,True,1,2022-09-19,Bonate Sopra,,69.0,69.0,0.06027397260273973,1518.0,53,1373.0
721345216287428391,10 min from city center,Entire home/apt,Entire vacation home,2,1.0,1.0,45.66109,9.67937,True,2,2018-08-04,Azzano San Paolo,,59.0,59.0,0.6684931506849315,14396.0,175,2880.0
750699889586478204,CEH1 Confortevole camera singola vista castello,Private room,Private room in condo,1,1.0,1.0,45.55618,9.835139,True,8,2014-10-05,Cividate al Piano,,22.0,22.0,0.6602739726027397,5302.0,2,4279.0
752131862588136179,Residenza in palazzo storico nel cuore di Bergamo,Entire home/apt,Entire condo,2,1.0,1.0,45.69668,9.67348,False,2,2021-12-14,Bergamo,,84.0,84.0,0.16712328767123288,5124.0,25,1652.0
49585896,Victorian Treehouse Suite,Entire home/apt,Entire guest suite,1,1.0,1.0,39.73654,-104.97012,False,7,2019-08-30,Cheesman Park,,64.0,64.0,0.9123287671232877,21312.0,3,2489.0
49989094,LoHi Townhome with Rooftop Deck & Mountain Views,Entire home/apt,Entire townhouse,5,2.0,2.0,39.7609,-105.02225,True,1,2015-02-12,Highland,,190.0,190.0,0.6575342465753424,45600.0,51,4149.0
50048133,Broadway Central IV King Mattress! Large unit!,Entire home/apt,Entire rental unit,3,1.0,1.0,39.71847,-104.98493,True,17,2021-03-13,Speer,,63.0,63.0,0.15616438356164383,3591.0,22,1928.0
50178292,Modern Eclectic Penthouse Loft | Zuni Lofts,Entire home/apt,Entire condo,3,1.0,2.0,39.75811,-105.017746,True,18,2021-05-12,Highland,,112.0,112.0,0.947945205479452,38752.0,169,1868.0
50770834,"Cozy oasis: 1 block to park, pet friendly, parking",Entire home/apt,Entire guest suite,2,1.0,1.0,39.70982,-104.96747,True,,,Washington Park,,108.0,108.0,0.3452054794520548,13608.0,94,-1.0
50782268,Loaded Dwtn Home by Light Rail w/Yard|Garage|More!,Entire home/apt,Entire home,12,3.0,7.0,39.73627,-105.0381,True,3,2021-07-02,West Colfax,,221.0,221.0,0.41643835616438357,33592.0,13,1817.0
50808701,Amazing Location! Cozy 1 Bd/1 Ba Private Suite,Entire home/apt,Entire guest suite,2,1.0,1.0,39.7004,-104.97817,True,1,2015-02-07,Washington Park West,,89.0,89.0,0.0958904109589041,3115.0,144,4154.0
51544238,Spacious and stylish 1-bedroom with modern kitchen,Entire home/apt,Entire guest suite,2,1.0,1.0,39.70108,-105.00671,False,1,2017-05-10,Athmar Park,,101.0,101.0,0.0136986301369863,505.0,106,3331.0
51745237,Newly renovated garden level studio in Curtis Park,Entire home/apt,Entire rental unit,1,0.0,2.0,39.76083,-104.97919,True,6,2011-08-02,Five Points,,48.0,48.0,0.9068493150684932,15888.0,12,5439.0
51786350,Mile High City Lights,Entire home/apt,Entire condo,2,1.0,1.0,39.74516,-104.99619,False,2,2014-01-03,CBD,,75.0,75.0,0.673972602739726,18450.0,13,4554.0
52053171,Benni’s Bungalow- 420 Friendly Close to Everything,Entire home/apt,Entire home,6,2.0,3.0,39.76842,-105.03715,True,1,2016-07-08,West Highland,,104.0,104.0,0.473972602739726,17992.0,235,3637.0
52280486,Penn by Modern Midstay | Heart of Wash Park! #P2,Entire home/apt,Entire rental unit,2,1.0,1.0,39.70566,-104.98207,True,54,2013-09-06,Washington Park West,,132.0,132.0,0.0,0.0,17,4673.0
52655393,Great city location : entire house,Entire home/apt,Entire home,3,2.0,2.0,39.73574,-105.00332,True,3,2014-06-01,Lincoln Park,,175.0,175.0,0.15616438356164383,9975.0,2,4405.0
52959691,Highland Snug - Up,Entire home/apt,Entire rental unit,2,1.0,1.0,39.75686,-105.01017,False,3,2009-03-19,Highland,,74.0,74.0,0.6712328767123288,18130.0,8,6305.0
53075011,CHARMING  DENVER CENTRAL PARK SINGLE FAMILY HOME,Entire home/apt,Entire home,6,3.0,8.0,39.80018,-104.88169,,4,2015-06-22,Stapleton,,192.0,192.0,0.9232876712328767,64704.0,7,4019.0
53106832,South Broadway Getaway with Patio,Entire home/apt,Entire guesthouse,6,2.0,3.0,39.713886,-104.98577,True,2,2014-05-14,Speer,,121.0,121.0,0.6301369863013698,27830.0,128,4423.0
